3
3
3
3
4
5
5
3
3
3
6
5
4
3
5
4
4
4
3
4
4
3
4
3
4
4
5
4
5
4
4
4
4
5
4
5
4
4
5
4
5
4
6
4
3
3
5
3
5
5
5
5
3
5
4
5
4
3
5
7
5
4
5
5
5
5
5
5
5
5
6
5
6
3
6
6
5
5
3
5
5
5
7
6
6
5
5
4
4
5
5
5
5
6
6
5
5
7
4
3
6
8
5
5
4
5
4
6
4
6
4
7
5
4
6
5
8
4
4
5
5
5
8
5
3
5
7
5
6
4
6
6
4
3
6
7
5
4
5
9
8
7
7
5
4
5
7
6
5
4
5
4
5
6
5
5
10
8
6
7
6
6
7
7
7
5
8
5
4
7
7
5
11
7
8
9
6
9
6
9
6
6
9
7
8
8
6
11
7
8
6
6
8
8
8
9
6
5
11
8
